ID,Title,Company Name,Fund Raise Amount,Raised Fund Amount,Investors Count,Expected Return Rate,Collateral Type,Duration,Fund Raising End Date,Platform ID,Platform Name,Platform Code,URL,Banner URL,Platform Website
668bbec501a3174c83503406,تامین سرمایه در گردش برای شرکت به شاد دارو,شرکت به شاد دارو,150000000000,150000000000,55,30.000000,ضمانت بانکی,12 ماه,1684528200,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503406,https://carinx.ir/files/432a1b6c3a46943369a5cea7107b70ee9f1f59dfaf3e2f716ce2ca96b06a8cf6.jpg,ibcrowd.ir
668bbec501a3174c8350340a,تامین سرمایه در گردش برای شرکت هدیش سبز پارسه,شرکت هدیش سبز پارسه,100000000000,100000000000,43,30.000000,ضمانت نامه تعهد پرداخت,12 ماه,1683491400,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c8350340a,https://carinx.ir/files/a61e559107d003ce7bf4a2477f6c2fcc51a539d23cfb990c362f2075dfc8ed4e.jpg,ibcrowd.ir
668bbec501a3174c8350340c,تامین سرمایه در گردش برای شرکت شهنور شمس,شرکت شهنور شمس,250000000000,250000000000,66,30.000000,ضمانت نامه تعهد پرداخت,12 ماه,1682886600,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c8350340c,https://carinx.ir/files/f4a841542eed1bc4c123d746df131a37bcb79de0fffec6a3bb0d689e49d5268a.jpg,ibcrowd.ir
668bbec501a3174c8350340e,تامین سرمایه در گردش شرکت سرما گستر قومس,سرما گستر قومس,150000000000,150000000000,4,30.000000,ضمانت بانکی,12 ماه,1680899400,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c8350340e,https://carinx.ir/files/c1dbd0f0955793480465be7cb39ad068d35b2154019fca485ac1d54b92564bc8.jpg,ibcrowd.ir
668bbec501a3174c83503436,تأمین سرمایه در گردش مورد نیاز جهت تولید ظروف یکبار مصرف سلولزی (بخش دوم),شرکت پارس طبیعت سلولز,100000000000,100000000000,42,29.000000,ضمانت بانکی,12 ماه,1680467400,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503436,https://carinx.ir/files/0fe52a8aff5f69d9a647edc2fd93d2f9d79e1391c8ba9357a06de0777afea24e.jpg,ibcrowd.ir
668bbec501a3174c83503412,تامین سرمایه در گردش شرکت کاشی پارسیان سرام,شرکت کاشی پارسیان سرام میبد,250000000000,250000000000,4,30.000000,ضمانت نامه تعهد پرداخت,12 ماه,1679949000,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503412,https://carinx.ir/files/28434563711fbdb10323b451577d286216fcefb36cfca07a93934679ba293300.jpg,ibcrowd.ir
668bbec501a3174c83503410,تامین سرمایه در گردش لازم برای شرکت خورشید فناوران نفیس,خورشید فناوران نفیس,250000000000,250000000000,4,30.000000,ضمانت نامه تعهد پرداخت,12 ماه,1679430600,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503410,https://carinx.ir/files/6bf586b11722d4313f06febfd8a18c04dd5770e4185e1174280bac2111129bb0.jpg,ibcrowd.ir
668bbec501a3174c8350341a,تامین سرمایه در گردش شرکت گیلک دانه جهت خرید مواد اولیه تولید محصولات ,شرکت گیلک دانه نوید,250000000000,250000000000,39,30.000000,چک,12 ماه,1678739400,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c8350341a,https://carinx.ir/files/571895996fe0796d2856d865cb9b7bf3c948be82dc6c6954f687ef8699f1a4d7.jpg,ibcrowd.ir
668bbec501a3174c83503438,تأمین سرمایه در گردش مورد نیاز شرکت آریا جم شهاب جهت تولید انواع کولر,آریا جم شهاب,250000000000,250000000000,52,30.000000,چک,12 ماه,1678653000,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503438,https://carinx.ir/files/e337f9f8aaeab5745535814f5d1ace568a9109e10af3c5d377a2f751c9a02388.jpg,ibcrowd.ir
668bbec501a3174c83503418,تأمین سرمایه در گردش مورد نیاز شرکت توسعه تجارت ثنا گستر ایرانیان جهت خرید و فروش انواع لوازم برقی، الکترونیکی و خانگی,شرکت توسعه تجارت ثنا گستر ایرانیان,250000000000,250000000000,51,30.000000,چک,12 ماه,1678653000,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503418,https://carinx.ir/files/0bfc25a1a532ef9ede2faaaa8582791218845d2b94b00cbc17b4e83ba1604768.jpg,ibcrowd.ir
668bbec501a3174c8350341c,تامین سرمایه در گردش شرکت تجارت خلاق هدف(خانومی),شرکت تجارت خلاق هدف,150000000000,150000000000,68,29.000000,سهام,12 ماه,1676493000,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c8350341c,https://carinx.ir/files/e9e40e86b1d2e88ede6949f56d985b8251306c206fdc24b1ada1acac48dacc21.jpg,ibcrowd.ir
668bbec501a3174c8350341e,تامین سرمایه در گردش شرکت صنایع خودروسازی پادرا,صنایع خودروسازی پادرا,250000000000,250000000000,49,30.000000,سهام,12 ماه,1676406600,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c8350341e,https://carinx.ir/files/0a43e3d7177e2af7f5eee43374a07f699ecd3c75d7ecb6aa7dd16ec2da5472de.jpg,ibcrowd.ir
668bbec501a3174c83503420,تأمین سرمایه در گردش مورد نیاز جهت تولید ظروف یکبار مصرف سلولزی,شرکت پارس طبیعت سلولز ,150000000000,150000000000,14,28.000000,چک,12 ماه,1675629000,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503420,https://carinx.ir/files/0fe52a8aff5f69d9a647edc2fd93d2f9d79e1391c8ba9357a06de0777afea24e.jpg,ibcrowd.ir
668bbec501a3174c83503422,تأمین سرمایه در گردش مورد نیاز شرکت ساختمانی کار به منظور تسویۀ مطالبات پیمانکاران شهرداری از محل دارایی‌های ساختمانی,شرکت ساختمانی کار,150000000000,150000000000,43,25.500000,ضمانت نامه تعهد پرداخت,12 ماه,1673469000,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503422,https://carinx.ir/files/ab699263f896afb1b0cd2e224dba604d94b7a3e126fde8c2781f9b55b91d9d8e.jpg,ibcrowd.ir
668bbec501a3174c83503424,تامین سرمایه در گردش شرکت سپیدمطهر انتخاب,شرکت سپید مطهر انتخاب ,150000000000,150000000000,45,24.170000,ضمانت نامه تعهد پرداخت,12 ماه,1670963400,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503424,https://carinx.ir/files/8858de5436f9d5a9c08d6e3d2d9714db7f6a0158149e28862da865828d940e67.jpg,ibcrowd.ir
668bbec501a3174c83503426,تامین سرمایه در گردش شرکت آژند فناوری ایساتیس," شرکت آژند فناوری ایساتیس",60000000000,60000000000,12,24.500000,ضمانت نامه تعهد پرداخت,12 ماه,1669149000,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503426,https://carinx.ir/files/7063ff0b7269b0bb17361053448324a74bf1f50a449fbf8f7a3cecea7aa61a90.jpg,ibcrowd.ir
668bbec501a3174c83503428,تامین سرمایه در گردش شرکت کیاکام فارمد,شرکت کیاکام فارمد,150000000000,150000000000,43,24.000000,سهام,12 ماه,1667593800,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503428,https://carinx.ir/files/eedbf15ec587d9b07383a3103c0135cd30de0ecff8a1e6189dd3a1d464777749.jpg,ibcrowd.ir
668bbec501a3174c8350342a,تأمین سرمایه مورد نیاز جهت تکمیل طرح تصفیه خانه آب شرب شهر تویسرکان,تهران میراب,135000000000,135000000000,26,23.500000,چک,12 ماه,1664739000,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c8350342a,https://carinx.ir/files/93e8e39ce6440d4e55fa094eaa94c708cd25603fb0e768f76d33d81a772d71ab.jpg,ibcrowd.ir
668bbec501a3174c8350342c,تأمین مالی به منظور پیش خرید بلیت مراکز تفریحی توچال,شرکت آرمان فناوری هوشمند آریا,40000000000,40000000000,5,25.500000,چک,12 ماه,1662060600,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c8350342c,https://carinx.ir/files/14a8994e40b893c2008cec21b390ba0213e255019c65c4eaa19f55f56ff903b6.jpg,ibcrowd.ir
668bbec501a3174c8350342e,تامین سرمایه در گردش شرکت آریان تجارت کیان امید,شرکت آریان تجارت کیان امید,150000000000,150000000000,38,23.500000,سهام,12 ماه,1660678200,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c8350342e,https://carinx.ir/files/c49c3f99a0ffdd115d2d00a59c783603580781a593c8b01fc06475c0ac3d981d.jpg,ibcrowd.ir
668bbec501a3174c83503430,تامین سرمایه در گردش شرکت دنیای نوین عناصر کیان,دنیای نوین عناصر کیان,100000000000,100000000000,21,23.000000,سهام,12 ماه,1655839800,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503430,https://carinx.ir/files/3d50bd23c6b5215e94b2d946c5c470cad3bcae3a72d49a26efb1f66946323853.jpg,ibcrowd.ir
668bbec501a3174c83503432,تأمین سرمایه در گردش مورد نیاز برای خرید بلیت مراکز تفریحی,شرکت آرمان فناوری هوشمند آریا,66000000000,18819000000,5,25.000000,چک - سفته,12 ماه,1647462600,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503432,https://carinx.ir/files/14a8994e40b893c2008cec21b390ba0213e255019c65c4eaa19f55f56ff903b6.jpg,ibcrowd.ir
668bbec501a3174c83503434,تولید محصولات آرایشی و بهداشتی,شرکت داروسازی پارس حیان,100000000000,100000000000,36,25.500000,سفته - چک,24 ماه,1643401800,6666883dc443c3217a786781,آی‌بی‌کراد,ibcrowd,/api/fund-raises/resolve?id=668bbec501a3174c83503434,https://carinx.ir/files/673722a9d2358aade7857aa7993b95c023c68b38834aac298114eea337027594.jpg,ibcrowd.ir
6672a812f045dcbaa05c6a41,شرکت خدمات مخابراتی ارگ جدید,خدمات مخابراتی ارگ جدید,85000000000,85000000000,22,41.000000,,,0,66654ff356281b865f07d8e6,حلال فاند,halalfund,/api/fund-raises/resolve?id=6672a812f045dcbaa05c6a41,https://carinx.ir/files/eb1d4fb9ee4fa0ea5713f332d1f7062fed72e53055d4c530544bba7c73cffe03.jpg,halalfund.ir
6666c4f7c6cfe7b9c4d5c029,بازرگانی کودشیمیایی با برند اگروگیت,فیدار خاک پاسارگاد,19450000000,19450000000,118,40.000000,دارای ضمانت‌نامه تعهدپرداخت اصل سرمایه,9 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f7c6cfe7b9c4d5c029,https://carinx.ir/files/6962309c34c5a527dc3d07b964897bc4ff60663ebecec566dcb2d25f35a78d17.jpeg,karencrowd.com
6666c4f7c6cfe7b9c4d5c026,تولید و فروش لوازم خانگی با برند تکنو,طنین اقتدار پارس,148000000000,148000000000,337,42.000000,,12 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f7c6cfe7b9c4d5c026,https://carinx.ir/files/6b70448bb425eecd4ebbfa2ceeb51d460e4adfd5420a4e76421ad707572368af.jpeg,karencrowd.com
6666c4f7c6cfe7b9c4d5c023,طراحی و ساخت مدرن زیورآلات طلای درریس3,گروه خلاق طلای درریس,50000000000,50000000000,25,45.000000,,6 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f7c6cfe7b9c4d5c023,https://carinx.ir/files/77fdb824191c52ad144b90560a319db410d2f8586401f4dc75ac184ebf2435b8.jpeg,karencrowd.com
6666c4f7c6cfe7b9c4d5c020,تولید قرص ضد ریزش مو رینفولتیل,بین‌المللی هستی دارو درمان,30000000000,30000000000,105,38.000000,دارای ضمانت‌نامه تعهد پرداخت,12ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f7c6cfe7b9c4d5c020,https://carinx.ir/files/0d2acf698d61a9e1fb3eb41df4a26b58956b1be2975c1bbd5c03074b7b4412f9.jpeg,karencrowd.com
6666c4f6c6cfe7b9c4d5c01d,تولید داروی‌ گیاهی دانش‌بنیان کوکسی‌فیت,ماکیان دام پارس,140000000000,140000000000,208,60.000000,,12ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f6c6cfe7b9c4d5c01d,https://carinx.ir/files/8e26977ce1a7121beb8ff18285cab5a6c055f7605ac67aa6d9bfb0f995c7e0c1.jpeg,karencrowd.com
6666c4f6c6cfe7b9c4d5c01a,شب چهاردهم کارویا-تولید مودم صنعتی,شرکت فنی و مهندسی طیف پردازان اسپادنا,20880000000,20880000000,104,41.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f6c6cfe7b9c4d5c01a,https://carinx.ir/files/9030a034d475068913912e612011f99e30ac449188095f682ed9cd656ca482c3.jpeg,karencrowd.com
6666c4f6c6cfe7b9c4d5c017,تولید کربن فعال گرانول(طرح شناور پلکانی),شیمی پژوهان ناصر خسرو,20000000000,20000000000,130,35.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f6c6cfe7b9c4d5c017,https://carinx.ir/files/d7dfefb0475d15e1c2a0a0e808d3448ac7245de01ecbac1aa66c7e7e6c4ab42f.jpeg,karencrowd.com
6666c4f6c6cfe7b9c4d5c015,طراحی و ساخت مدرن زیورآلات طلای درریس 2,گروه خلاق طلای درریس,50000000000,50000000000,124,45.000000,,6 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f6c6cfe7b9c4d5c015,https://carinx.ir/files/bcc33199daa8af7686f3b279c49b7984e4584dc90f32875eef65a0241902e7c9.jpeg,karencrowd.com
6666c4f6c6cfe7b9c4d5c00e,فلومتر الکترومغناطیسی (طرح شناور پلکانی),مهندسی پنگان الکترونیک,25000000000,25000000000,186,35.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f6c6cfe7b9c4d5c00e,https://carinx.ir/files/f0c8c8c7f898713df0e896bb0f44397f3d55fa8b3537bc1da3f3cea8db00ea1b.jpeg,karencrowd.com
6666c4f6c6cfe7b9c4d5c00b,شب دهم کارویا-دستگاه Body Scanner,فناوری امواج بصیر,14872000000,14872000000,87,40.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f6c6cfe7b9c4d5c00b,https://carinx.ir/files/0bbc985b03ce946c083b9ac9ca97b3237afb3610085f66bfe8fccb418db49d66.jpeg,karencrowd.com
6666c4f6c6cfe7b9c4d5c009,ارائه خدمات انفورماتیک به سازمان‌ها,پردیس فناور ایساتیس,50000000000,50000000000,122,40.000000,,12 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f6c6cfe7b9c4d5c009,https://carinx.ir/files/5f77f93bfc6f413ba2efce021e048c02e219b33c10067417bf7f55b618782067.jpeg,karencrowd.com
6666c4f6c6cfe7b9c4d5c005,تولید داروی تنفسی دانش بنیان تیوتوریوا 1,نفس زیست فارمد,60000000000,60000000000,79,40.000000,,12 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f6c6cfe7b9c4d5c005,https://carinx.ir/files/1e7c4009f260db480976b6db55a50326093da0120f68b0e64d478d06acb99016.jpeg,karencrowd.com
6666c4f5c6cfe7b9c4d5c002,شب هجدهم کارویا-دستگاه شتابدهنده خطی,بهیار صنعت سپاهان,37000000000,37000000000,109,18.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f5c6cfe7b9c4d5c002,https://carinx.ir/files/aab3017a339500b1c4b0745e4a0732785e1877143152149d756674d3a0289792.jpeg,karencrowd.com
6666c4f4c6cfe7b9c4d5bfff,تجارت بین‌المللی قیر 2 (شناور),اوج آراد پرگاس,150000000000,150000000000,159,30.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f4c6cfe7b9c4d5bfff,https://carinx.ir/files/e4bb13f74b0dbddacaf7ef5033497849b3154722e84eeeb02fa3211f948e1aa3.jpeg,karencrowd.com
6666c4f4c6cfe7b9c4d5bffc,طراحی و ساخت مدرن زیورآلات طلای درریس 1,گروه خلاق طلای درریس,50000000000,50000000000,144,45.000000,,6 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f4c6cfe7b9c4d5bffc,https://carinx.ir/files/5d239061eaf70167fedc3a13e0aaa251b8006942198b779b7bd96e6786761e89.jpeg,karencrowd.com
6666c4f4c6cfe7b9c4d5bff9,تولید محصول دانش‌بنیان X-Ray گمرکی 1,دانش‌بنیان پرتوسازان سلامت سپاهان,50000000000,50000000000,136,40.000000,,12 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f4c6cfe7b9c4d5bff9,https://carinx.ir/files/f8c7c164bcf69de9e47613391ee57531d91ec69c8ca4fe56b0ff8cde9e01d845.jpeg,karencrowd.com
6666c4f4c6cfe7b9c4d5bff6,طرح تولید چسب گرماذوب,شرکت مهندسی بسپار گستر آریا,25000000000,25000000000,175,22.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f4c6cfe7b9c4d5bff6,https://carinx.ir/files/69e4e6af0a497f7a97d5966183b97b5c2065421792465c0e2a5250ca32367a70.jpeg,karencrowd.com
6666c4f4c6cfe7b9c4d5bff3,ارائه ابزار هوشمند تحلیل داده,مدیریت ثروت رابین,19500000000,19500000000,55,15.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f4c6cfe7b9c4d5bff3,https://carinx.ir/files/a15b625c7c736cbfbd5e615c938e52d486a9663e4390b46b931a312bb5d80a86.jpeg,karencrowd.com
6666c4f4c6cfe7b9c4d5bff1,محصولات‌ پلیمری زیست‌پایه - مسابقه شکوفا,زیست پلیمر شریف,87129000000,87129000000,64,35.000000,,12 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f4c6cfe7b9c4d5bff1,https://carinx.ir/files/5c32ebf91e1da36353b70922bdeb3e319e04621ac6a9bffee7ee94d42a352e62.jpeg,karencrowd.com
6666c4f4c6cfe7b9c4d5bfed,رادیولوژی بهیار,بهیار صنعت سپاهان,13750000000,13750000000,48,21.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f4c6cfe7b9c4d5bfed,https://carinx.ir/files/3cdc31c0e4bb8b3477c8c855953b8da0b3e9a12a24ee11e1bd7bfaaed57da631.jpeg,karencrowd.com
6666c4f4c6cfe7b9c4d5bfea,فیلم سینمایی بخارست (طرح شناور),موسسه تصویر گستر نبراس,40000000000,40000000000,215,42.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f4c6cfe7b9c4d5bfea,https://carinx.ir/files/5861420eba0d7a5d3cb0211573ee7774f58e85f7358c2ac78f5a4cb1ae1b9fa4.jpeg,karencrowd.com
6666c4f3c6cfe7b9c4d5bfe7,تولید محصول دانش‌بنیان X-Ray گمرکی 2,دانش‌بنیان پرتوسازان سلامت سپاهان,50000000000,50000000000,190,40.000000,,12 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f3c6cfe7b9c4d5bfe7,https://carinx.ir/files/01aac9b5842be2c7a60b92765f3983054306125c86cd763b40a33c3566762650.jpeg,karencrowd.com
6666c4f3c6cfe7b9c4d5bfe4,شب هشتم کارویا- تولید کنتور هوشمند,برون تاب انرژی,11034100000,1430410000,22,30.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f3c6cfe7b9c4d5bfe4,https://carinx.ir/files/85cb5290b1acaaacf9e3df5567e70f100c8d9b4f7194f1b8d75ae66efc83caed.jpeg,karencrowd.com
6666c4f3c6cfe7b9c4d5bfe1,بازرگانی محصولات سلولزی و پلیمری,قائم پخش آدرین,40000000000,40000000000,124,42.000000,دارای ضمانت‌نامه تعهد پرداخت از بانک,12ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f3c6cfe7b9c4d5bfe1,https://carinx.ir/files/3e24becf3d527bacaf0e9990483b1139dd656d258f1ec0a9ee77492307333fcc.jpeg,karencrowd.com
6666c4f3c6cfe7b9c4d5bfde,داروی‌گیاهی‌ضدکوکسیدیوز2 (شناورپلکانی),ماکیان دام پارس,50000000000,50000000000,59,38.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f3c6cfe7b9c4d5bfde,https://carinx.ir/files/80ded4b0e233055ad85c5ce974356072ad829a92d126d56773b2ab3c207008f6.jpeg,karencrowd.com
6666c4f3c6cfe7b9c4d5bfdb,زیست‌پالایی پسماندهای حفاری-مسابقه شکوفا,عمران آسایش جنوب,150000000000,150000000000,52,38.000000,,12 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f3c6cfe7b9c4d5bfdb,https://carinx.ir/files/a6d765d93209c673bd189bd27886932260c43093a53d21bfedc436c48fb13841.jpeg,karencrowd.com
6666c4f3c6cfe7b9c4d5bfd8,تولید شیرآلات پالایشگاهی - مسابقه شکوفا,صدرا ماهان پارسیان,150000000000,150000000000,176,36.000000,,12 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f3c6cfe7b9c4d5bfd8,https://carinx.ir/files/100c44f091666ae4bb11436c143b3ac61e281851494bbaa9e26243c8934ab163.jpeg,karencrowd.com
6666c4f2c6cfe7b9c4d5bfd5,تولید‌ و مونتاژ کامیون دوو 2 (شناور),کاسپین خودرو فرهنگ منطقه آزاد انزلی,83000000000,83000000000,111,42.000000,,8 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f2c6cfe7b9c4d5bfd5,https://carinx.ir/files/b5233f95e9b8132e248456a0f4bd9c72f9a1914d05d1e7764c7c73a774d7f96a.jpeg,karencrowd.com
6666c4f2c6cfe7b9c4d5bfd2,تولید و مونتاژ کامیون دوو 1 (همه یا هیچ),کاسپین خودرو فرهنگ منطقه آزاد انزلی,60000000000,60000000000,174,42.000000,,8 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f2c6cfe7b9c4d5bfd2,https://carinx.ir/files/f651448bafb994a32021baffdae9c61d94a92442524a70a5a652035d807f63bf.jpeg,karencrowd.com
6666c4f2c6cfe7b9c4d5bfcf,شب پنجم کارویا - دستگاه ضدعفونی الکسا,آریا پروشات ‌رایکا,10000000000,4801670000,39,42.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f2c6cfe7b9c4d5bfcf,https://carinx.ir/files/a53f411e170c822cec5555f028c5e8ee98a6f57cca9e8f0cc26e74a63f9c6f52.jpeg,karencrowd.com
6666c4f2c6cfe7b9c4d5bfcc,تولید آهن اسفنجی1(طرح همه یا هیچ),مشاوران توسن اسپادانا,50000000000,50000000000,78,18.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f2c6cfe7b9c4d5bfcc,https://carinx.ir/files/0a8496c4b8b0a9162758d48529ff83a32b615a0c04d525d5756828f457ecd7d2.jpeg,karencrowd.com
6666c4f2c6cfe7b9c4d5bfc9,تولید اجاق گاز پنج شعله برند ایلیا استیل,یاس استیل نیکوکار,155145000000,155145000000,263,42.000000,دارای ضمانت‌نامه تعهد پرداخت اصل سرمایه,12ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f2c6cfe7b9c4d5bfc9,https://carinx.ir/files/cdf937c645a25a70f5845b476cc760694de1ef10b92c010b9e25474ae355ec32.jpeg,karencrowd.com
6666c4f2c6cfe7b9c4d5bfc6,تولید و فروش چسب گرماذوب3 (شناور),شرکت مهندسی بسپار گستر آریا,100888143000,100888143000,107,18.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f2c6cfe7b9c4d5bfc6,https://carinx.ir/files/f33358dcc4029e192df38af7f7a3088736f9af81a59310c99b0b14ec44a8678f.jpeg,karencrowd.com
6666c4f2c6cfe7b9c4d5bfc3,فروش پکیج‌های خورشیدی (شناور پلکانی),خدمات برق صنعتی کاسپین مدار,62278700000,62278700000,154,30.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f2c6cfe7b9c4d5bfc3,https://carinx.ir/files/3578af7c0d0d67b539e57e0049c67e76df5844d231dd6a2e45e2ed9a3385132c.jpeg,karencrowd.com
6666c4f2c6cfe7b9c4d5bfc0,تولید محصول دانش بنیان کربن فعال,شیمی پژوهان ناصر خسرو,100000000000,100000000000,165,36.000000,,12 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f2c6cfe7b9c4d5bfc0,https://carinx.ir/files/0e060d4ef474435becc0b81b3f9c3635f8727990ab4906f6ff4346d6cae8d99a.jpeg,karencrowd.com
6666c4f2c6cfe7b9c4d5bfbd,تجارت بین‌المللی قیر (طرح شناور),شرکت اوج آراد پرگاس,250000000000,250000000000,144,20.000000,,,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f2c6cfe7b9c4d5bfbd,https://carinx.ir/files/d53b28c8070f10069a504ccf5d6cedfd93894eb5e652a3dbcdb4f28ab86617da.jpeg,karencrowd.com
6666c4f1c6cfe7b9c4d5bfba,تولید محصول دانش‌بنیان کامپاند پلیمری 3,مهندسی بسپار گستر آریا,100000000000,100000000000,100,26.000000,,8 ماهه,0,6666883dc443c3217a786787,کارن کراد,karencrowd,/api/fund-raises/resolve?id=6666c4f1c6cfe7b9c4d5bfba,https://carinx.ir/files/fb1f060aca5f0c52ba02620cfb0e37f677449018a31b350910874ba66a9d8e34.jpeg,karencrowd.com
